date,municipality,municipality_type,psgc_code,latitude,longitude,climate_zone,supply_system,grid_connected,planned_grid_connection_year,population,households_estimated,electrification_rate_est,residential_customer_count,nonresidential_customer_count,customer_count,economic_load_index,urban_intensity_index,consumption_kwh,peak_demand_kw,available_capacity_kw,capacity_utilization_pct,outage_minutes,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,rainfall_mm,heat_index_mean_c,wind_speed_mean_kph,cloud_cover_mean_pct,is_holiday,holiday_name,holiday_type,is_weekend,day_of_week,month,quarter,year,is_special_event,special_event_name,record_status,record_notes,data_split,energy_anchor_type,data_classification,municipality_population_share_pct,consumption_lag_1,consumption_lag_2,consumption_lag_7,consumption_lag_14,consumption_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,temperature_lag_1,rainfall_lag_1,consumption_vs_30d_pct,demand_level
2024-03-10,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101155,23756,0.9803,23287.0,2212.0,25499.0,1.23,1.15,145171.73,8116.27,17093.97,47.48,0,31.3,24.35,36.76,73.91,0.0,39.72,13.14,44.89,0,,,1,Sunday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.723,143272.55,150054.13,121973.67,115878.98,139576.07,141561.428571,140212.354286,137808.138333,9782.828478,30.78,1.13,5.343365,NORMAL
2024-03-11,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101158,23757,0.9803,23289.0,2212.0,25501.0,1.23,1.15,155637.09,8626.71,16850.77,51.19,0,31.21,24.32,36.62,70.93,0.0,38.46,10.92,51.56,0,,,0,Monday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7233,145171.73,143272.55,149595.48,142370.82,125769.67,144875.437143,142304.693571,137994.660333,4595.24789,31.3,0.0,12.784864,NORMAL
2024-03-12,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101160,23757,0.9803,23290.0,2213.0,25503.0,1.23,1.15,159898.44,8894.02,16572.74,53.67,0,31.13,24.28,36.5,76.36,2.18,40.02,13.31,44.48,0,,,0,Tuesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7234,155637.09,145171.73,147259.78,140930.58,125373.01,145738.524286,143252.284286,138990.241,5986.342104,31.21,0.0,15.042926,ELEVATED
2024-03-13,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101163,23758,0.9804,23292.0,2213.0,25505.0,1.23,1.15,153084.38,8548.17,16912.07,50.54,0,30.62,24.01,35.82,76.2,0.62,38.42,9.79,38.59,0,,,0,Wednesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7237,159898.44,155637.09,137263.94,148666.31,138364.89,147544.047143,144607.131429,140141.088667,8066.260548,31.13,2.18,9.2359,NORMAL
2024-03-14,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101166,23759,0.9804,23293.0,2213.0,25506.0,1.23,1.15,183493.77,10421.26,16954.96,61.46,0,31.79,24.6,37.44,77.35,0.0,42.54,5.2,48.93,0,,,0,Thursday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7239,153084.38,159898.44,141510.45,143060.01,135046.26,149804.11,144922.707857,140631.738333,6826.991184,30.62,0.62,30.478207,HIGH
2024-03-15,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101168,23760,0.9804,23295.0,2213.0,25508.0,1.23,1.15,166309.27,9238.12,17024.89,54.26,0,30.69,24.06,35.9,74.38,0.0,38.06,9.15,47.92,0,,,0,Friday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7241,183493.77,153084.38,150054.13,143779.57,134726.77,155801.727143,147810.833571,142246.655333,13503.427755,31.79,0.0,16.91612,HIGH
2024-03-16,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101171,23761,0.9805,23297.0,2213.0,25510.0,1.23,1.15,150303.24,8263.98,16706.86,49.46,0,30.93,24.19,36.23,70.2,5.12,37.48,7.81,36.12,0,,,1,Saturday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7243,166309.27,183493.77,143272.55,137356.69,135407.78,158123.89,149420.097857,143299.405333,13745.798561,30.69,0.0,4.887553,NORMAL
2024-03-17,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101174,23762,0.9805,23299.0,2213.0,25512.0,1.23,1.15,135088.91,7340.68,16943.78,43.32,0,30.89,24.14,36.19,68.05,0.0,36.73,8.26,45.08,0,,,1,Sunday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7246,150303.24,166309.27,145171.73,121973.67,135060.21,159128.274286,150344.851429,143795.920667,12696.59154,30.93,5.12,-6.055117,NORMAL
2024-03-18,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101176,23763,0.9805,23300.0,2214.0,25514.0,1.23,1.15,150968.91,8348.74,16601.23,50.29,0,30.05,23.82,34.95,73.59,3.67,36.08,8.89,58.5,0,,,0,Monday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7247,135088.91,150303.24,155637.09,149595.48,128491.14,157687.871429,151281.654286,143796.877333,14920.920462,30.89,0.0,4.987614,NORMAL
2024-03-19,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101179,23764,0.9806,23302.0,2214.0,25516.0,1.23,1.15,143680.29,7967.96,16954.26,47.0,0,29.39,23.45,34.05,74.83,0.0,34.64,9.27,58.55,0,,,0,Tuesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.725,150968.91,135088.91,159898.44,147259.78,122429.43,157020.988571,151379.756429,144546.136333,15130.701755,30.05,3.67,-0.59901,NORMAL
2024-03-20,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101182,23765,0.9806,23304.0,2214.0,25518.0,1.23,1.15,154920.55,8596.69,17106.38,50.25,0,30.08,23.79,35.02,74.18,0.0,36.3,12.23,58.13,0,,,0,Wednesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7252,143680.29,150968.91,153084.38,137263.94,140476.63,154704.11,151124.078571,145254.498333,15841.653118,29.39,0.0,6.654563,NORMAL
2024-03-21,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101184,23765,0.9806,23305.0,2214.0,25519.0,1.23,1.15,153410.63,8516.04,17011.32,50.06,0,30.26,23.83,35.31,74.49,0.24,36.89,9.96,42.94,0,,,0,Thursday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7254,154920.55,143680.29,183493.77,141510.45,139209.69,154966.42,152385.265,145735.962333,15825.556948,30.08,0.0,5.266145,NORMAL
2024-03-22,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101187,23766,0.9807,23306.0,2214.0,25520.0,1.23,1.15,154020.96,8631.25,17010.18,50.74,0,30.28,23.85,35.34,73.41,4.0,36.65,10.04,32.41,0,,,0,Friday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7256,153410.63,154920.55,166309.27,150054.13,146962.15,150668.828571,153235.277857,146209.327,9678.285456,30.26,0.24,5.342773,NORMAL
2024-03-23,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101190,23767,0.9807,23308.0,2214.0,25522.0,1.23,1.15,134270.08,7509.96,15183.49,49.46,120,29.29,23.51,33.84,77.57,9.42,35.01,12.47,56.21,0,,,1,Saturday,3,1,2024,0,,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7259,154020.96,153410.63,150303.24,143272.55,145292.09,148913.355714,153518.622857,146444.620667,7153.750049,30.28,4.0,-8.313409,NORMAL
2024-03-24,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101192,23768,0.9807,23310.0,2214.0,25524.0,1.23,1.15,132633.32,7224.52,16350.1,44.19,0,30.11,23.79,35.08,74.04,0.0,36.35,7.58,54.18,0,,,1,Sunday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.726,134270.08,154020.96,135088.91,145171.73,143910.71,146622.904286,152875.589286,146077.220333,8970.576065,29.29,9.42,-9.203283,NORMAL
2024-03-25,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101195,23769,0.9808,23312.0,2215.0,25527.0,1.23,1.15,154582.79,8486.0,16942.7,50.09,0,30.87,24.15,36.16,72.54,0.0,38.02,7.83,49.39,0,,,0,Monday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7263,132633.32,134270.08,150968.91,155637.09,135174.69,146272.105714,151979.988571,145701.307333,9527.51661,30.11,0.0,6.095678,NORMAL
2024-03-26,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101198,23770,0.9808,23313.0,2215.0,25528.0,1.23,1.15,140866.78,7985.08,16328.11,48.9,0,29.85,23.63,34.74,73.72,0.0,35.58,12.09,42.33,0,,,0,Tuesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7265,154582.79,132633.32,143680.29,159898.44,115878.98,146788.374286,151904.681429,146348.244,9914.494496,30.87,0.0,-3.745494,NORMAL
2024-03-27,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101200,23771,0.9808,23315.0,2215.0,25530.0,1.23,1.15,133536.88,7406.32,16679.65,44.4,0,28.48,23.01,32.77,71.7,2.52,31.89,4.89,47.5,0,,,0,Wednesday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7267,140866.78,154582.79,154920.55,153084.38,142370.82,146386.444286,150545.277143,147181.170667,10116.467298,29.85,0.0,-9.270405,NORMAL
2024-03-28,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101203,23772,0.9809,23317.0,2215.0,25532.0,1.23,1.15,126739.96,7127.33,17163.93,41.53,0,29.07,23.25,33.64,69.45,0.0,32.78,5.64,44.55,1,Maundy Thursday,SPECIAL_NON_WORKING,0,Thursday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7269,133536.88,140866.78,153410.63,183493.77,140930.58,143331.634286,149149.027143,146886.706,10336.140129,28.48,2.52,-13.71584,NORMAL
2024-03-29,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101206,23772,0.9809,23318.0,2215.0,25533.0,1.23,1.15,128105.59,7214.51,16830.77,42.87,0,29.04,23.31,33.55,72.83,6.68,33.37,13.92,46.02,1,Good Friday,SPECIAL_NON_WORKING,0,Friday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7272,126739.96,133536.88,154020.96,166309.27,148666.31,139521.538571,145095.183571,146413.685333,10901.7923,29.07,0.0,-12.504361,NORMAL
2024-03-30,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101208,23773,0.9809,23320.0,2215.0,25535.0,1.23,1.15,123037.74,6764.03,17111.28,39.53,0,28.79,23.18,33.2,73.95,1.64,32.99,8.93,58.24,1,Black Saturday,SPECIAL_NON_WORKING,1,Saturday,3,1,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7273,128105.59,126739.96,134270.08,150303.24,143060.01,135819.342857,142366.349286,145728.328,9462.569598,29.04,6.68,-15.570472,NORMAL
2024-03-31,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101211,23774,0.981,23321.0,2215.0,25536.0,1.23,1.15,135171.46,7517.81,14824.27,50.71,60,29.9,23.65,34.8,73.01,0.0,35.52,12.11,43.2,0,,,1,Sunday,3,1,2024,0,,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7276,123037.74,128105.59,132633.32,135088.91,143779.57,134214.722857,140418.813571,145060.919,10647.275545,28.79,1.64,-6.817452,NORMAL
2024-04-01,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101213,23775,0.981,23323.0,2216.0,25539.0,1.23,1.15,164356.93,9214.16,17168.88,53.67,0,31.11,24.55,36.26,71.94,4.04,38.5,10.9,50.9,0,,,0,Monday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7277,135171.46,123037.74,154582.79,150968.91,137356.69,134577.314286,140424.71,144773.982,10627.645257,29.9,0.0,13.526566,ELEVATED
2024-04-02,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101216,23776,0.981,23325.0,2216.0,25541.0,1.23,1.15,150493.25,8383.21,16873.53,49.68,0,30.01,23.94,34.78,71.81,0.0,35.5,5.84,38.51,0,,,0,Tuesday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.728,164356.93,135171.46,140866.78,143680.29,121973.67,135973.62,141380.997143,145673.99,13848.223883,31.11,4.04,3.30825,NORMAL
2024-04-03,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101219,23777,0.9811,23327.0,2216.0,25543.0,1.23,1.15,157045.05,8675.56,17231.2,50.35,0,30.18,24.06,34.98,75.17,0.0,36.83,8.06,51.14,0,,,0,Wednesday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7282,150493.25,164356.93,133536.88,154920.55,149595.48,137348.83,141867.637143,146624.642667,14856.413043,30.01,0.0,7.106859,ELEVATED
2024-04-04,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101221,23778,0.9811,23328.0,2216.0,25544.0,1.23,1.15,158178.32,8766.98,17226.56,50.89,0,30.71,24.32,35.72,73.43,0.0,37.82,9.94,54.88,0,,,0,Thursday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7283,157045.05,150493.25,126739.96,153410.63,147259.78,140707.14,142019.387143,146872.961667,16425.287659,30.18,0.0,7.697372,ELEVATED
2024-04-05,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101224,23778,0.9811,23329.0,2216.0,25545.0,1.23,1.15,150611.35,8333.78,16942.65,49.19,0,30.21,24.14,34.98,73.62,0.0,36.5,10.09,69.93,0,,,0,Friday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7286,158178.32,157045.05,128105.59,154020.96,137263.94,145198.334286,142359.936429,147236.913,16267.066314,30.71,0.0,2.291842,NORMAL
2024-04-06,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101227,23779,0.9812,23331.0,2216.0,25547.0,1.23,1.15,138947.93,7650.75,16901.98,45.27,0,30.21,24.07,35.04,71.22,0.0,35.87,9.68,49.99,0,,,1,Saturday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7289,150611.35,158178.32,123037.74,134270.08,141510.45,148413.442857,142116.392857,147681.826667,14448.097042,30.21,0.0,-5.913996,NORMAL
2024-04-07,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101229,23780,0.9812,23333.0,2217.0,25550.0,1.23,1.15,123303.22,6891.54,17223.99,40.01,0,29.65,23.78,34.27,70.44,1.79,34.31,12.38,40.72,0,,,1,Sunday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.729,138947.93,150611.35,135171.46,132633.32,150054.13,150686.327143,142450.525,147596.409333,10503.909321,30.21,0.0,-16.459201,NORMAL
2024-04-08,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101232,23781,0.9812,23334.0,2217.0,25551.0,1.23,1.15,139624.57,7742.42,16954.66,45.67,0,29.55,23.7,34.15,69.91,0.0,33.95,10.57,38.66,0,,,0,Monday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7293,123303.22,138947.93,164356.93,154582.79,143272.55,148990.864286,141784.089286,146704.712333,13850.354751,29.65,1.79,-4.826118,NORMAL
2024-04-09,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101235,23782,0.9813,23336.0,2217.0,25553.0,1.23,1.15,128637.22,7235.97,16638.09,43.49,0,30.25,24.04,35.12,70.29,0.0,35.72,14.02,39.43,1,Araw ng Kagitingan,REGULAR,0,Tuesday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7295,139624.57,123303.22,150493.25,140866.78,145171.73,145457.67,140715.645,146583.113,12350.581771,29.55,0.0,-12.242811,NORMAL
2024-04-10,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101237,23783,0.9813,23338.0,2217.0,25555.0,1.23,1.15,130366.02,7185.03,16756.64,42.88,0,30.3,24.08,35.19,73.79,0.0,36.8,8.25,36.64,1,Eid al-Fitr,REGULAR,0,Wednesday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7297,128637.22,139624.57,157045.05,133536.88,155637.09,142335.38,139842.105,146031.962667,13568.043514,30.25,0.0,-10.727749,NORMAL
2024-04-11,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101240,23784,0.9813,23340.0,2217.0,25557.0,1.23,1.15,144076.32,7922.61,16910.96,46.85,0,29.76,23.82,34.43,72.99,0.0,35.16,9.53,42.9,0,,,0,Thursday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7299,130366.02,128637.22,158178.32,126739.96,159898.44,138524.09,139615.615,145189.593667,12448.296375,30.3,0.0,-0.766772,NORMAL
2024-04-12,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101243,23785,0.9814,23341.0,2217.0,25558.0,1.23,1.15,157148.19,8934.27,17027.17,52.47,0,30.09,24.03,34.85,77.85,0.0,37.34,6.31,58.27,0,,,0,Friday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7301,144076.32,130366.02,150611.35,128105.59,153084.38,136509.518571,140853.926429,144662.189667,9538.426763,29.76,0.0,8.631143,ELEVATED
2024-04-13,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101245,23785,0.9814,23342.0,2217.0,25559.0,1.23,1.15,144129.58,7877.43,16534.87,47.64,0,30.15,24.02,34.97,71.79,0.0,35.87,10.31,42.43,0,,,1,Saturday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7303,157148.19,144076.32,138947.93,123037.74,183493.77,137443.352857,142928.397857,144797.65,11305.443335,30.09,0.0,-0.461382,NORMAL
2024-04-14,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101248,23786,0.9814,23344.0,2218.0,25562.0,1.23,1.15,145905.25,8134.81,17219.39,47.24,0,30.82,24.39,35.87,72.79,0.0,37.94,8.27,58.08,0,,,1,Sunday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7305,144129.58,157148.19,123303.22,135171.46,166309.27,138183.588571,144434.957857,143485.510333,11586.518982,30.15,0.0,1.6864,NORMAL
2024-04-15,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101251,23787,0.9815,23346.0,2218.0,25564.0,1.23,1.15,157559.68,8839.25,16838.55,52.49,0,30.67,24.3,35.67,75.76,0.0,38.42,9.61,50.97,0,,,0,Monday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7308,145905.25,144129.58,139624.57,164356.93,150303.24,141412.45,145201.657143,142805.376333,9752.814946,30.82,0.0,10.331756,ELEVATED
2024-04-16,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101253,23788,0.9815,23348.0,2218.0,25566.0,1.23,1.15,165947.43,9493.88,16791.04,56.54,0,30.57,24.28,35.51,77.43,0.0,38.64,5.36,60.87,0,,,0,Tuesday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.731,157559.68,145905.25,128637.22,150493.25,135088.91,143974.608571,144716.139286,143047.257667,11418.46693,30.67,0.0,16.008816,ELEVATED
2024-04-17,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101256,23789,0.9815,23349.0,2218.0,25567.0,1.23,1.15,170127.8,9613.56,9865.9,97.44,120,30.59,24.24,35.58,77.84,3.72,38.83,7.86,32.73,0,,,0,Wednesday,4,2,2024,0,,CAPACITY_DERATING,Synthetic high-load capacity derating scenario.,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7312,165947.43,157559.68,130366.02,157045.05,150968.91,149304.638571,145820.009286,144075.875,11768.553981,30.57,0.0,18.082087,CRITICAL
2024-04-18,Isulan,Municipality,1206504000,6.6323,124.5978,CENTRAL_URBAN_LOWLAND,SUKELCO_GRID,1,,101259,23790,0.9815,23351.0,2218.0,25569.0,1.23,1.15,150340.72,8216.99,16862.84,48.73,0,29.78,23.99,34.34,77.35,11.72,36.31,10.82,56.09,0,,,0,Thursday,4,2,2024,0,,NORMAL,,TEST,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,11.7315,170127.8,165947.43,144076.32,158178.32,143680.29,154984.892857,146754.491429,144714.504667,10646.352538,30.59,3.72,3.887803,NORMAL
